date,description,moneyIn,moneyOut,tx
2016-08-05 14:26:44,PAYMENT SENT,0,0.002,e420e1851e78eee4f816410f569c8974f651ee271deabd9d7c951072b154e60d
2016-08-05 14:20:24,PAYMENT SENT,0,0.001642,44dc11a6da46b5f070256ba0a6d2d5439e42d5e2f31e33c2d29c93db566b870a
2016-08-05 14:12:08,PAYMENT SENT,0,0.0085,310533d8e53ef69d4a5499c9460f3ba39d4799f50ca93dd7148b2ba7192cdec8
2016-08-05 14:10:47,PAYMENT RECEIVED,0.013469,0,b64f2af4c48f05c0d8723c0c7432d2bdb07f4e85f3c85ce5e4d7cfb06f31beb7
2016-08-05 14:01:42,PAYMENT SENT,0,0.0093,320cf989836b5eadd970e75b8021fe68381864587e5e60d9b0c096ebb25b4ef1
2016-08-05 14:00:39,PAYMENT RECEIVED,0.011973,0,7c5f40253c344442a6eb102bb6d602f48c99854e1b6561fb2bd5ba4a66ae7f01
2016-08-04 22:04:22,PAYMENT SENT,0,0.0023,674d36ee8dff8771b02d55663db7805f1ad6c4655dcf1fcd57ed20cec445baff
2016-08-04 22:01:41,PAYMENT SENT,0,0.002,62ac894520113bf6cd941eb002b510923b4fdb601b98df0499a317b3fa82a4fa
2016-08-04 21:55:21,PAYMENT SENT,0,0.00193109,4062749bce48ca701078fb09ca2a3f3a528c8f067f21d85402d69058214b88d7
2016-08-04 19:26:32,PAYMENT SENT,0,0.0077,6b0400da6847155b57c19548b08894b19af8678f2098092b91f3b1e8b183ae4c
2016-08-04 19:09:14,PAYMENT SENT,0,0.0069,b3cce3983767c99430d59c0bcd77a78d805cb36b8aec25a2d825a4f542f7e74d
2016-08-04 19:03:01,PAYMENT RECEIVED,0.02083109,0,c7b746551f0856848212236892e8dbb4565a22b9c1f7076d58f1e2e91b50a2f4
2016-08-04 18:16:41,PAYMENT SENT,0,0.00251953,d73e4cd1d37d036168160f4bdff9638e60500648eb8630a29f9f15577e1cf661
2016-08-04 18:14:08,PAYMENT SENT,0,0.0061,d87aa39b9aaf28f4fd107e88876b6119ace6aeaa7b9ed51ae3f239f6c860ffcf
2016-08-04 18:09:02,PAYMENT SENT,0,0.0073,5e43501590e7f5a17c3780aace1c8d7f02bbb9c41381cabac0bde90716f1a66b
2016-08-04 17:06:47,PAYMENT SENT,0,0.0079,63819c61041b02f4ce07a7f77735049ce92956aeb8f8a2f714537c14df707d50
2016-08-04 17:05:21,PAYMENT RECEIVED,0.02381953,0,3b2fe56a7a192a57f6777e2b8b15f33cf1a5812540ae7e4fb3b475f7cd5453c0
2016-08-03 21:13:24,PAYMENT SENT,0,0.0013,2872a12606ecb3aa748027e3599946e8ab10fe77ebf3ebbc45f0ab6b806edebe
2016-08-03 21:04:34,PAYMENT SENT,0,0.0017,9fa698dc76b777a5581779d678905667e883c1c407fa97476ce399e45cbeafe1
2016-08-03 20:27:48,PAYMENT SENT,0,0.0016,920db52a2cef36da565dc813d45b6b282c6b44e62267c12762b28bc708bd2a60
2016-08-03 20:21:26,PAYMENT SENT,0,0.00152244,52fa827f1fbb8be3a1a0eec4943ca744d7d27e73a3cf16ddf78e2612795f8821
2016-08-03 19:40:22,PAYMENT SENT,0,0.0061,a99acc4851d9deef107764d8a961ce39f0651ce473732c56847c94845b6ec237
2016-08-03 19:28:39,PAYMENT SENT,0,0.0089,d3f6924934d96463adbfa980431280d82474e6fce99482d969f50478c3f91119
2016-08-03 19:19:33,PAYMENT SENT,0,0.0051,5f7eb93bf2bb7c582546158312894d7a79d6af40dfad7f4dfa588fd3de297756
2016-08-03 19:16:35,PAYMENT RECEIVED,0.02622244,0,458829862eff7b66f433899cd1cb6ab84ce85f5915eaee8a6114f2d05b590148
2016-07-31 20:33:30,PAYMENT SENT,0,0.002,28a0a36c24a5bf8537314a240668fa49e3d650d280cb1d5cd5b8258881b32f48
2016-07-31 20:31:09,PAYMENT SENT,0,0.0018,c5dbec498fb771e780279075adf4b17ddb652ab1109db904cde66ca8d4579eda
2016-07-31 20:25:51,PAYMENT SENT,0,0.00170441,dd1ccc2ad14e0895a741ca561883428813969d9a46c47386f7751d8d732726db
2016-07-31 20:23:09,PAYMENT SENT,0,0.0042,a87b647cb852f733a61f93034fcedb019769d2c7e7a0c522423ff1d874e16e0a
2016-07-31 20:00:38,PAYMENT SENT,0,0.0071,f4fdaa25e2f244fd4d1516dbd11c7be281f42dbefe9d31b6ab82de78b23fda50
2016-07-31 19:58:22,PAYMENT RECEIVED,0.01680441,0,a9c5975be6f3e30d812db5467d17049d003524bf72233f691f84856732052e4b
2016-07-31 19:55:48,PAYMENT SENT,0,0.00131542,7a845eba77c3b5bcdc2571d666852e90edd95d0199221e9eaaa4a627a0c4073e
2016-07-31 19:55:48,PAYMENT SENT,0,0.0063,d98d59a33af12e574b391def452bdb6f5fbb9ff1904022a72f213c3196904668
2016-07-31 19:42:57,PAYMENT SENT,0,0.0055,a8a2c753d6d79bcf231971111a2ea5a71042ae688764c34b04da50fe4f116890
2016-07-31 19:42:57,PAYMENT SENT,0,0.0089,4dc2ec5477a3c0b5403f228471502fb17b1ae1f8e64b8e9ee7dd7fa65d2f384f
2016-07-31 19:42:57,PAYMENT RECEIVED,0.02201542,0,afc694538a58aa3337ec17c669de57ac9d065c2438f5167797591cbe017d1d63
2016-07-30 21:51:41,PAYMENT SENT,0,0.00159886,9881d88acdcf74fb6455d2d0a9fd089cb89f07662f213abcf288618e9d8cdb2d
2016-07-30 21:45:29,PAYMENT SENT,0,0.0063,470b846f9c007a081a8fdea718708348cf5cfc844b65758141b97e7ff32f438d
2016-07-30 21:31:23,PAYMENT SENT,0,0.0043,2185f20fe89ac1d2be97b33b2ced3b499e34e85d3f020d73013b9eb6f96e79ce
2016-07-30 20:50:20,PAYMENT SENT,0,0.0073,990a248f693b41d707992b94d9ea5e513017e6c398717d276e2b3c4768e7beec
2016-07-30 20:49:24,PAYMENT RECEIVED,0.01949886,0,21e98ee75ac2ca575d5e7c7afae252dfaa98f82463e9272e93179f06f185772e
2016-07-30 19:08:00,PAYMENT SENT,0,0.00172875,ab4b30d9bb3be98542a6eb46b7a649a1ce0f8bfedc5431936f2d4ccc3ff77669
2016-07-30 19:07:34,PAYMENT SENT,0,0.0043,5186a69adc27203d30decb14149157d343985faa3887b17aa9613201f852db93
2016-07-30 19:04:26,PAYMENT SENT,0,0.0061,dc44f20f9cc3fae64bb9e17606798dbff896b79fa3d3f22a48bbc80bb42d6e5c
2016-07-30 18:56:30,PAYMENT SENT,0,0.0057,de37e3a7c5cb964e5c072e71d9d4b45a975c69da90ee0f0082d6b519374818c4
2016-07-30 18:55:05,PAYMENT RECEIVED,0.01782875,0,c6bc1593bfcf6c33a4be6ea77abf4cd8d50a0c7154780dd355ae9769fd2f9cf8
2016-07-29 21:41:58,PAYMENT SENT,0,0.0041,08e9b2954cc8273596258ec62312f2943015e6fa20387c1199517284b0a4144e
2016-07-29 21:39:31,PAYMENT SENT,0,0.0059,ab9d266ee1ff4ad037b71322438d5dc0b748132d4ee513c961764a5538f245be
2016-07-29 21:36:49,PAYMENT RECEIVED,0.01,0,e488daf67a5e615e27304ea97e1b12b5f4c16322ffc08a2a0552d9a642c80504
2016-07-29 20:59:09,PAYMENT SENT,0,0.00141632,bfb042e19fa42e9772bcb831dfbfd3eb9383422b8f675e67984ff7af5ffdcff0
2016-07-29 20:57:04,PAYMENT SENT,0,0.0035,a2f8cb4fef09bf42ed898bc31c0060010f3f51f11d98cf7f32da7be1274ec602
2016-07-29 20:54:58,PAYMENT SENT,0,0.0053,174b2705e28b8ecd83dffbb36f7f534d6609112a3d2837f86866c84dffe66e25
2016-07-29 20:51:56,PAYMENT SENT,0,0.0059,52869a58c2bed44532b3494e3f2502ad90e7126fef81ea2c8ec1c1083e93323c
2016-07-29 20:50:48,PAYMENT RECEIVED,0.01611632,0,68a7330b8fc34149f7d0999c93c212e7b80b367f76c690d220365e930c316c40
2016-07-29 20:24:26,PAYMENT SENT,0,0.0052,4c418d7f9c0795d5174c0b218370a32dcdd2689ce03d25e6d99f74904f01c9a3
2016-07-29 20:19:08,PAYMENT SENT,0,0.0061,2cd5d0cb03a1b890c0021aba39297c73ce4cc924338432fc658bd25fe367aacd
2016-07-29 19:11:20,PAYMENT SENT,0,0.0075,13d84128a55052a345a4533d9bf72fa325d862ffdf6f7c9ec43775ce31eb366d
2016-07-29 19:05:10,PAYMENT RECEIVED,0.0114,0,d3c35cbb87d29077fed16c8ab353b4cc72fbe44b2856e65869c8c85db5033500
2016-07-29 17:59:58,PAYMENT SENT,0,0.0018,bf6a0f4fa22e7bb3b6126e6521dfd133f6f17c648b7dcfa820c61467f9774a08
2016-07-29 17:50:04,PAYMENT SENT,0,0.00168544,667a5fc78df156f6b446d31f44b72b5a27d625fb7015a9486e5dabf686ffc130
2016-07-29 17:37:51,PAYMENT SENT,0,0.0049,8f126e8bfda65bdd75eb3b65bbf5e49c4a5a8b0c5059189af9ad723deaafdb24
2016-07-29 16:18:56,PAYMENT SENT,0,0.0101,3d78c1971489641ab1ebe3ccbcac8c702abc852051063f724b2f0ae9fccbcdfc
2016-07-29 16:17:52,PAYMENT RECEIVED,0.02588544,0,1133e5567a956160c6fce312ee5c30c0ce2cd2ea9a3055be9b3f11276fb2a41f
2016-07-27 20:08:52,PAYMENT SENT,0,0.00294004,ce02bceabc755c69a4525b8dd4048c863b29063363d1c55458d475844ae298f4
2016-07-27 19:55:18,PAYMENT SENT,0,0.0065,ad89057ca108c93378de8e86515fd2b585b365f515ba895656e143ae5dc2aeb9
2016-07-27 19:17:35,PAYMENT SENT,0,0.0049,d2d1a8cb01c84a995ae6b5bb5d3b950dcaaee5a4bfb6ec602915e66b47b4bdb3
2016-07-27 19:05:42,PAYMENT RECEIVED,0.01434004,0,fb9d8d029790088ad1ce420d05a539b58b95d1f417759436b26ddceb199155c9
2016-07-26 22:03:36,PAYMENT SENT,0,0.001139,ace369fe6dcf7e7a5d320c6fd051798daa675ff7151a282aa1406ea926fe1bce
2016-07-26 21:47:45,PAYMENT SENT,0,0.0075,6f29d13443f7e4ceccfcdf206cc1a32ba35882d67281957ca0463a1ce26d9939
2016-07-26 21:47:34,PAYMENT RECEIVED,0.008639,0,3564192feacd71657c037831db02cbecb53cf6471a6d4b40556c949836668b55
2016-07-26 21:36:51,PAYMENT SENT,0,0.007,d7a0a80592843dfc822e290a5ee847c2b3556e15655361997667a63624a7906e
2016-07-26 20:55:22,PAYMENT SENT,0,0.0017,9f054b0c0fa3749149f45357f8e0095564dc08e819cf0f0b4bc3a0c8d53e477f
2016-07-26 20:52:47,PAYMENT SENT,0,0.001768,7789fb48bd6fa2fae352f610bb3151a18d4e9000d509bef55c622b69bca34492
2016-07-26 20:52:16,PAYMENT RECEIVED,0.010468,0,b022cc498e282484c7f707d9bf27e2c622b91413631390662962d29ec99cde7d
2016-07-26 20:50:31,PAYMENT SENT,0,0.0012,50cf1be7ecb5caa145501d70614c89e3da0e59bd29275542f76dd93e5818453b
2016-07-26 20:40:50,PAYMENT SENT,0,0.001746,f9155d4d14087f62891e47a41dcb7ec4a005111357a4aa7860aa65b4347b89e4
2016-07-26 20:19:14,PAYMENT SENT,0,0.0049,f7be512acd9219fdb92d3e6a5d2093d3f48c578261f176311888ed87bf36df4d
2016-07-26 20:11:46,PAYMENT SENT,0,0.0081,25a53948b79e35d42d6c65a1d1a1e47ae639ddb9bace0e2686e10c28f9faba03
2016-07-26 20:11:35,PAYMENT RECEIVED,0.015713,0,24aeb4690f81bd69e9942935c13dbd2c06d0018c3167c52e3d9aaa9a38ffa32a
2016-07-26 20:08:13,PAYMENT SENT,0,0.0052,ef511170e0f247b18c1318aa353eb023e54b5f74f26a1b2c38a9702f7a318fbd
2016-07-26 20:03:42,PAYMENT SENT,0,0.0081,a81b8c94726b105ce091bc4bfe3f1f46e074a3ef22dc9b898e9d2e8401c6bcf0
2016-07-26 20:03:31,PAYMENT RECEIVED,0.011787,0,b8e3e2988d1f8242e2acdae09128f6fb2a10b48c90099282c170f48a2ea3e7eb
2016-07-26 19:58:33,PAYMENT SENT,0,0.0069,499c5a52a88799083d9c4d885307af01d24f4035f938e7257562df9a19fd9a70
2016-07-26 19:57:57,PAYMENT RECEIVED,0.008646,0,d3d04a92767bea8b040a1e753d0bc3b06263ef925a5a4b9870d7e7a88e86691e
2016-07-26 18:38:59,PAYMENT SENT,0,0.0018,19e8f13d1c0db1cfb8ff2987c8529b034299d22c7d94386f54db8d2d04d632a3
2016-07-26 18:37:27,PAYMENT SENT,0,0.0018,6a0b8a7471dfbcb1b71853ffab08cbde27294c6d3ca2be370b4df620baddeaa2
2016-07-26 18:36:09,PAYMENT SENT,0,0.00155694,de1ea5d3316fad355b779515e770b827f58adfcb124df5d2a90e24ce7ac74178
2016-07-26 18:31:28,PAYMENT SENT,0,0.0049,92f15bb0ac060fa332c99ae5ca2e345d47475caf00fe7a04e909c96a6a4bed94
2016-07-26 18:21:46,PAYMENT SENT,0,0.0059,edc1408f631b84af7c0eeb783aa3fe8b07814f785c16ab19b9cee95b6a744028
2016-07-26 18:20:24,PAYMENT RECEIVED,0.01595694,0,5b9fb1993a1408d9e35a4082f63e44d363a81518eb6415b839d286110adb5bf7
2016-07-25 23:04:39,PAYMENT SENT,0,0.00214297,0d84b1b17bd3a143529723d39cf640e16607a0cf721eeffbd6cc1efc4b7f7bec
2016-07-25 20:48:56,PAYMENT SENT,0,0.0073,b842f7aedbeaa9903bc975019abca5f12c9dd85136c4fe72b03277174b7011f3
2016-07-25 20:35:26,PAYMENT SENT,0,0.0065,c1f138bde2e43628500c21979863c95bcbab8f190e757fb1ff4240804f44aff3
2016-07-25 20:29:50,PAYMENT RECEIVED,0.01594297,0,e024c52c4d3cbc41c7013613305d0455f35bdb450744a096d434b2d560ebe579
2016-07-24 14:11:53,PAYMENT SENT,0,0.001,10a38124642c81c6b09ff05cc2fa1ed022ca3111c41e54de00396801bc725377
2016-07-24 14:10:45,PAYMENT SENT,0,0.005,b9a3129004c90104e8eea7000c73cc3863619ab8a6f47bf6d570c333d44b4e62
2016-07-24 13:06:54,PAYMENT SENT,0,0.0109,3db163cc9e84f73cc925af8da3ab71072d1f64cbcfbdc6d7dc1e926f1ab747d8
2016-07-24 12:48:23,PAYMENT SENT,0,0.0018,d99ac2c5ca776e024a804bcda3d037103616b7cd584e8973833b482029edcbef
2016-07-24 12:47:32,PAYMENT SENT,0,0.0017,ce646ff7b06ea3edb18692118eccb1fdb7915f9d8de5ec581b596b1f5f4f17fa
2016-07-24 12:47:09,PAYMENT SENT,0,0.0097,71dfa5953ea6422fae88c5acec2854073d1551a7dac5c7994750dd6cf951051a
2016-07-24 12:39:12,PAYMENT SENT,0,0.0085,47583a8b1297263f904923243fab7c75cd8d3f1ba4a03613fcba3dba2cb475e9
2016-07-24 12:35:54,PAYMENT SENT,0,0.0079,efea08f5a24697ce5c59bb521d0c716ec733d564147e3d9c9840576fc64e5a26
2016-07-24 12:01:14,PAYMENT SENT,0,0.0065,e8b2c780905e261816398ac45941289cd3b0a6fb172b9f6dc6a98971792c4713
2016-07-24 11:47:33,PAYMENT SENT,0,0.0045,50c4751169438e643c72125f08d7b261079a016c887caf9f7af13d45182235c7
2016-07-24 11:30:11,PAYMENT RECEIVED,0.012,0,20e8ef9b99e9943a6bb28210a67cf6e0c2ac015c806c80a568f71cd5b1d39538
2016-07-24 11:17:46,PAYMENT RECEIVED,0.0099,0,41527b852837668fcf9f3c4e724fedc47ec7900af18b13b061f88460fb70597a
2016-07-24 10:55:58,PAYMENT SENT,0,0.0019,1ad2afd42dfaa97b878853e516ccefcc81a3ff9ce8b8b44a375688e134ef5ba2
2016-07-24 10:50:39,PAYMENT SENT,0,0.00166716,a35079898e4910303995f5be81907b228b37c3d39360bdcc73bf454fdbd14a44
2016-07-24 10:44:18,PAYMENT RECEIVED,0.032,0,9305c78ffb919c42dac10b2e6cfc1cf29abbb285728c8c1a8fb221ce0cde0365
2016-07-24 09:25:24,PAYMENT SENT,0,0.0045,c8393152ec322fbbb827c52c5c4a670e6df2555e1dcdf427e51c7b888a88c25d
2016-07-24 09:17:52,PAYMENT SENT,0,0.0057,ee99eb07461924224b4c540e4d7603358a230829b0cb91c479856c1f8abcf7a7
2016-07-24 09:16:42,PAYMENT RECEIVED,0.01736716,0,f90af5dbcb295a15f7e8d3c2b97b5df86ed40d3eedc9f39b056aaf00789f1948
2016-07-23 20:39:53,PAYMENT SENT,0,0.0015,15b38f3a0ac7d90ebfdbb7885a0418a318f3e01b63ac0f2f7e43e0f00f32c6b8
2016-07-23 20:39:53,PAYMENT SENT,0,0.0016,ba8dfa0a56ad8aa6f27fe62606d79100a18ca8d8fda5ba75386303b10ee60619
2016-07-23 20:39:53,PAYMENT SENT,0,0.0059,d146589fb9ce654c5794e46835e17f85476d081eec7711b281aa49b75fc53b37
2016-07-23 20:39:53,PAYMENT SENT,0,0.004,822d6fb136c62be75d3043390ddf92716bc896995ec1a60cb8311815fd2864ec
2016-07-23 20:14:13,PAYMENT SENT,0,0.0017,413259287fc019f23e015e576c68a9e4f28fce61a260e7270949a711e61eab5a
2016-07-23 20:11:00,PAYMENT SENT,0,0.00159061,f56f5f341b6b7a682991edc8854294af449286790974f04a056e74611dd52d4d
2016-07-23 20:10:24,PAYMENT RECEIVED,0.01629061,0,7817ce5d7221e8cb56cf92556537ff8b898ac872124c9548ae1c5a27182b022b
2016-07-23 20:00:59,PAYMENT SENT,0,0.00037866,fb9cfb491889a7b7fe9c025ff49b9656811836f0e3cdf412217ad8c9afbda382
2016-07-23 19:22:31,PAYMENT SENT,0,0.0042,19e1089d71aa7c3a5fac19341e062af394c188a8e746dcf5c1a87caee6b02535
2016-07-23 19:01:45,PAYMENT SENT,0,0.0045,2c5b2dd2b96e08229fc731cebc94a654bcd08dd9f28b9aa7a3b9701e989b2bde
2016-07-23 18:57:57,PAYMENT SENT,0,0.0021,ba68d5de76230946e1c90972e46c1da4248d07169d717439ae9689f02b503c20
2016-07-23 18:56:20,PAYMENT SENT,0,0.0043,4deea939945a39a696fd9d5b1e3e256b100f91412862c8dfc0fcbf85ecdbbcca
2016-07-23 18:34:23,PAYMENT SENT,0,0.00735,1224bb7389442819a29279d7467ac085492e2933b0aadf04a12b8d53d903d5b3
2016-07-23 18:33:09,PAYMENT RECEIVED,0.02269496,0,259e681c180b518eb3c4d0656d1a88272f6fd5080b687d9eb2e2ded938aa2515
2016-07-23 09:42:02,PAYMENT SENT,0,0.0036,4a07cd23bbf4c5d7105a02c46708e02d4bbda728e11f62971ef27b6c5d20bc59
2016-07-23 09:35:10,PAYMENT SENT,0,0.0043,faf31f33bfc0d7420089ae437722d89eeb9968ef96561618ac80aa39bc7324f7
2016-07-23 09:30:36,PAYMENT RECEIVED,0.0080337,0,3d41cac18d32158a96f4570da864c9ed6e61fb6b25969396ac8dc86b425681d1
2016-07-23 09:14:01,PAYMENT SENT,0,0.0016,a2703f880d4e3e46bfc7c4219392591c6e6e82c4f8dbec3c4480855e716fd715
2016-07-23 09:13:43,PAYMENT SENT,0,0.0097,135e5bc8a0fa6dd8e5d19dd89dfbf3d2e2a8b6000ab1dcf7a24ca929d40a69a0
2016-07-23 09:10:13,PAYMENT SENT,0,0.001471,7b0217729e5b0bd56754d54fe2c0b1ba5d4ab1c1dd72e3803790ca82ee103ca2
2016-07-23 09:09:12,PAYMENT RECEIVED,0.012771,0,3c5780e6cab84e0be3a9309b44c32c9a1bd540d1c2dd8f8827da8ac4118a90f1
2016-07-23 08:57:35,PAYMENT SENT,0,0.0014,9b515f1171d40bf046a2dc417821d006f5f77700a50a1c9e55a72438ba3d6b22
2016-07-23 08:52:43,PAYMENT SENT,0,0.0018,8e5e33728517f000faf3b38a8ca8790112d5fc77a4efcd7207f18ee47d02992b
2016-07-23 08:28:56,PAYMENT SENT,0,0.001488,2c03ad74f5f64e0a833361bf9e7eab5c3a519d74bf2fab806400afe3f5a410f9
2016-07-23 08:28:23,PAYMENT SENT,0,0.0093,9c0cd44d28bbc0893be72e4d4f5627ce6f9271e94664fc59e222b089a3ae8dff
2016-07-23 08:27:48,PAYMENT RECEIVED,0.013988,0,2e73e3ec491f0249bad4f7de9c49cccbf76d0f6289cde17466895b1316c284a2
2016-07-23 08:21:44,PAYMENT SENT,0,0.005,fd59a431d7d0cf4620ba660a217b26b938d23860ee86a18d8fe6e87972e3a4f7
2016-07-23 08:07:56,PAYMENT SENT,0,0.001473,6772901aeabecba0f44372fcf43cdee31aee55961f84b3e40d7040ba44551069
2016-07-23 08:07:18,PAYMENT SENT,0,0.0089,15ad905adab36421d5b1e5e07d9e9bfaa327ddb8d4c3fcc1dc1ec87bedb4c119
2016-07-23 08:07:05,PAYMENT RECEIVED,0.013988,0,6b2ac51b77f8475f616addc5da8b48127fc4c71d194103db4abeebd8a8d98c1d
2016-07-23 07:48:57,PAYMENT SENT,0,0.0043,ef2bf00cde8a2afdcf96c8f3439fc07e103bb4d445bfcb1c003b1fa2c45aa142
2016-07-23 07:40:49,PAYMENT RECEIVED,0.005685,0,41e68f4c4d7697e657fae6ad647b2b995d007db7f1945765883358c79767fac0
2016-07-18 22:19:11,PAYMENT SENT,0,0.0012,1697e06b64ba36936a786514fb255fc9bbc1afba6220f4290b9af52b4594cd69
2016-07-18 22:01:35,PAYMENT SENT,0,0.0018,78e7c2f3cf1b6fbfb62694b1edc8c86194fb05d39713dec8c54d39bd685e9eb0
2016-07-18 22:01:35,PAYMENT SENT,0,0.0014,e8b090556e7cf67ce5f03aca1667ccb2780b66e9c2ec63040508965cbd37bc28
2016-07-18 22:01:35,PAYMENT SENT,0,0.0019,538f0904d1a8a045a3a970e4adf496440e3dd1996b94251e24ce1edd4a6718c0
2016-07-18 22:01:35,PAYMENT SENT,0,0.0017,b4221408b7d376172c41dff2ac209eecf6fc316f308e2eac1eb6d1815c8d5ee2
2016-07-18 21:46:41,PAYMENT SENT,0,0.00151625,5a148e3d70714b65f8a2a7886bd7386c0fb2d3f8953b6c8879b92acc4a4fca80
2016-07-18 20:12:15,PAYMENT SENT,0,0.0065,7859e62c4bb879032b7643a54c574798d1e34d8f94aabb49b6e9a2e0d0991ea6
2016-07-18 20:09:26,PAYMENT RECEIVED,0.01601625,0,3ffba5261ea8701c0d2f805994a1d87e9a30c1edfb4129a368fbba09cab31642
2016-07-17 19:37:16,PAYMENT SENT,0,0.003,bc858fc57c28d4b1a56d2940578b39f1fecaf121f51509202d8a813a140720e3
2016-07-17 19:32:57,PAYMENT SENT,0,0.002,054b68fea8aa93393858a009b97f9b78d223e1392dee08d1c8aea03c461b47c1
2016-07-17 19:27:48,PAYMENT SENT,0,0.0016,1ef5e9dbf539c1e9b02c8f2119955bc5f6c5520ccdddb539e98640a684fdeaa5
2016-07-17 19:26:56,PAYMENT SENT,0,0.0018,f575c1832c924f1aa903eb95f019e5301c69830309a7c996fd016eff7d42fefd
2016-07-17 19:25:52,PAYMENT SENT,0,0.0017,96dc9be4a236d59528a822302faba39e7434b9b2082ee1f10724ddabc1064f5d
2016-07-17 19:16:13,PAYMENT SENT,0,0.0053,99ddffef4786bc1c0e5e5c71a91af04900432d9d2e0b9649949e900993f13c39
2016-07-17 19:07:14,PAYMENT SENT,0,0.00149518,152dfa83a6dbee5ae201909d399e18da0715af674b5a5b386c9c54689090fa51
2016-07-17 18:43:26,PAYMENT RECEIVED,0.01689518,0,e5844851da89825df75989f4e98a5d82acf4edb30fea097dc63d2a96c2fd7123
2016-07-16 19:36:49,PAYMENT SENT,0,0.0023,db6cea96d84c45e85064ad53430382fd27df19681d9ddeebb2a6f4131453aceb
